item_name_original,item_name_english,category_standardized
大蘋果雙菇漢堡,Burger Top w Stir-Fry Thin-Sliced Mushroom,Other
大蘋果炸香菇漢堡,Burger Top w Deep-Fried Shitake Mushroom,Other
大蘋果台灣漢堡,Taiwan Burger,Other
大蘋果雞牛雙拼漢堡,Burger Top w Chicken Cutlet,Other
經典起司漢堡,Cheese Burger,Other
碳烤牛肉佐橄欖油醋沙拉,Grill beef sliced salad w/oil&vinegar,Appetizers & Starters
薯條,Fries,Appetizers & Starters
現切手工炸洋蔥圈,Crispy onion ring,Appetizers & Starters
碳烤雞肉凱薩沙拉,Grilled chicken caesar salad,Appetizers & Starters
當日熬煮濃湯,Daily soup,Appetizers & Starters
酸辣雞翅/甜酒醬雞翅,Buffalo wings/ Whisky BBQ wings,Appetizers & Starters
凱薩沙拉,Caesar salad,Appetizers & Starters
起司肉醬薯條,Ground beef cheese fries,Appetizers & Starters
炸野菇,Deep fried mushroom,Appetizers & Starters
奶油焗烤花椰菜,Grilled broccoli with cream sauce plate,Appetizers & Starters
炸深海花枝條,Deep fried calamari,Appetizers & Starters
起司旋風馬鈴薯片,Potato chips with cheese & salsa,Appetizers & Starters
傑克芝麻雞米花,Tennessee whisky popcorn chicken,Appetizers & Starters
發福拼盤(酸辣雞翅、花枝條、炸魚條),Bravo assorted plate,Appetizers & Starters
炸魚條,Deep fried fish fillets,Appetizers & Starters
蘿勒菌菇起司薄餅,Basil & mushroom Quesadilla,Appetizers & Starters
OREO巧酥奶昔,Oreo milkshake,Beverages (Non-Alcoholic)
可樂/低卡可樂/雪碧,Coca Cola/Zero/Sprite,Beverages (Non-Alcoholic)
酒釀葡萄奶昔,Whiskied grape milkshake,Beverages (Non-Alcoholic)
紅茶(冰/熱)/奶茶(冰/熱)/熱綠茶,Black tea(Hot/Ice)/Milk tea(Hot/Ice)/Hot green tea,Beverages (Non-Alcoholic)
草莓奶昔,Strawberry milkshake,Beverages (Non-Alcoholic)
芒果草莓冰沙,Mango & strawberry smoothie,Other
冰德國伯爵紅茶,Ice Earl Grey tea,Other
冰德國夜玫瑰煎茶,Ice Night Sencha tea,Other
橙香甜柚冰茶·,Orange pomelo iced tea,Desserts & Sweets
焦糖布蕾,Creme brulee,Desserts & Sweets
焦糖冰淇淋,Caramel vanilla ice cream,Desserts & Sweets
草莓乳酸蘇打,,Desserts & Sweets
柳橙芒果蘇打,Orange & mango soda,Desserts & Sweets
手工黑芝麻奶酪,Sesam Panna cotta,Desserts & Sweets
熱柚子茶,Hot pomelo tea,Desserts & Sweets
台啤,Taiwan Beer,Alcohol & Cocktails
經典美式,Ice/Hot American coffee,Beverages (Non-Alcoholic)
百威,Budweiser,Beverages (Non-Alcoholic)
拿鐵咖啡,Ice/Hot latte,Beverages (Non-Alcoholic)
海尼根,Heineken,Beverages (Non-Alcoholic)
焦糖/榛果拿鐵,Ice/Hot Caraml latte/ Hazelnut latte-,Beverages (Non-Alcoholic)
波士頓,Samul Adams,Beverages (Non-Alcoholic)
傑克可樂,Jack and coke,Beverages (Non-Alcoholic)
檸檬傑克,Lynch Burg lemonade,Beverages (Non-Alcoholic)
巴西BBQ牛肉法式麵包,Grilled Beef French Bread,Breakfast & Brunch
巴西香料雞肉法式麵包,Grilled Chicken French Bread,Breakfast & Brunch
巴西茄汁熱狗法式麵包,Sausage French Bread,Breakfast & Brunch
起司火腿法式麵包,Cheese & Ham French Bread,Breakfast & Brunch
牛肉口袋餅,Minced Beef Pastel,Other
雞肉口袋餅,Chicken Pastel,Other
起司口袋餅,Cheese Pastel,Other
巴西茄汁肉醬焗烤麵,Pasta Bolognese,Other
巴西千層麵,Lasagna,Other
巴西水滴餃,Coxinha,Snacks & Small Bites
巴西烤餅,Esfiha Aberta,Snacks & Small Bites
絲苗白飯,,Pasta / Noodles / Rice
干炒牛河,,Pasta / Noodles / Rice
XO醬炒骨蛋飯(辣),,Pasta / Noodles / Rice
干炒豬河,,Pasta / Noodles / Rice
藍帶芝士豬排雙蛋飯,,Pasta / Noodles / Rice
煎太陽蛋,,Pasta / Noodles / Rice
辣椒醬一罐,,Pasta / Noodles / Rice
干炒叉燒臘味河粉,,Pasta / Noodles / Rice
豬排餐肉煎雙蛋飯,,Pasta / Noodles / Rice
炒貴(辣),,Pasta / Noodles / Rice
火腿餐肉雙蛋飯,,Pasta / Noodles / Rice
港式雲吞(六件),,Pasta / Noodles / Rice
星洲炒米粉(辣),,Pasta / Noodles / Rice
豬排一片,,Pasta / Noodles / Rice
火腿雙蛋飯,,Pasta / Noodles / Rice
招牌XO醬炒公仔麵(辣),,Pasta / Noodles / Rice
藍帶芝士豬排一片,,Pasta / Noodles / Rice
叉燒臘味雙蛋飯,,Pasta / Noodles / Rice
豉油皇炒麵,,Pasta / Noodles / Rice
午餐肉一片,,Pasta / Noodles / Rice
印度咖哩豬排蛋飯,,Pasta / Noodles / Rice
豉汁排骨廣州炒麵,,Pasta / Noodles / Rice
XO醬一罐,,Pasta / Noodles / Rice
印度咖哩牛肉蛋飯,,Pasta / Noodles / Rice
XO醬海鮮廣州炒麵(辣),,Pasta / Noodles / Rice
印度咖哩雞肉蛋飯,,Pasta / Noodles / Rice
豉汁牛肉廣州炒麵,,Beverages (Non-Alcoholic)
金沙海鮮炒公仔麵,,Beverages (Non-Alcoholic)
無敵冰火菠蘿油,,Beverages (Non-Alcoholic)
鴛鴦奶茶,,Beverages (Non-Alcoholic)
冰火菠蘿油,,Soups
絲襪奶茶,,Soups
菠蘿油(無奶油),,Soups
港式檸茶,,Soups
臘味排骨蒸飯,,Soups
招牌軍艦法蘭西多士,,Soups
檸檬蜜,,Soups
雲吞牛丸湯,,Soups
香菇雞蒸飯,,Soups
餐肉雞蛋三文治,,Soups
蜂蜜柚子茶,,Soups
波記鮮蝦雲吞湯,,Soups
無敵大家樂蒸飯,,Soups
雞蛋火腿三文治,,Soups
阿華田,,Beverages (Non-Alcoholic)
波記玉米湯,,Beverages (Non-Alcoholic)
芝士火腿三文治,,Beverages (Non-Alcoholic)
美祿可可,,Beverages (Non-Alcoholic)
牛丸湯,,Beverages (Non-Alcoholic)
花生醬多士厚片吐司,,Beverages (Non-Alcoholic)
檸檬可樂,,Beverages (Non-Alcoholic)
每日例湯,,Beverages (Non-Alcoholic)
奶醬多士(花生+煉乳),,Beverages (Non-Alcoholic)
熱茶走,,Beverages (Non-Alcoholic)
奶油多士(奶油+煉乳),,Beverages (Non-Alcoholic)
凍鹹檸樂,,Pasta / Noodles / Rice
A.芝士火腿三文治,,Pasta / Noodles / Rice
澳門豬扒包,,Pasta / Noodles / Rice
凍檸七,,Pasta / Noodles / Rice
招牌生滾牛肉粥,,Pasta / Noodles / Rice
B.奶醬多士,,Pasta / Noodles / Rice
凍鹹檸七,,Pasta / Noodles / Rice
招牌沙嗲牛肉公仔麵,,Pasta / Noodles / Rice
皮蛋魚片粥,,Appetizers & Starters
C.軍艦法蘭西多士,,Appetizers & Starters
凍檸檬利賓納,,Appetizers & Starters
火腿餐肉雞蛋公仔麵,,Appetizers & Starters
皮蛋瘦肉粥,,Appetizers & Starters
D.冰火菠蘿油,,Appetizers & Starters
凍青鹹檸汁,,Appetizers & Starters
港式雲吞公仔麵,,Appetizers & Starters
香煎蘿蔔糕(三件),,Appetizers & Starters
窩蛋干貝雞球粥,,Appetizers & Starters
E.澳門豬扒包,,Appetizers & Starters
台灣啤酒,,Appetizers & Starters
特製豬排公仔麵,,Appetizers & Starters
波記腐皮捲(三件),,Appetizers & Starters
F.火腿餐肉雞蛋公仔麵,,Appetizers & Starters
龍鳳凍檸樂,,Appetizers & Starters
咖哩雞肉蛋公仔麵(辣),,Appetizers & Starters
叉燒包(兩粒),,Appetizers & Starters
咖哩雜碎公仔麵(辣),,Appetizers & Starters
G.餐肉蛋三明治,,Appetizers & Starters
凍檸龜蜜,,Appetizers & Starters
流沙奶皇包(兩粒),,Mains
H.皮蛋瘦肉粥,,Mains
英式錫蘭紅茶,,Mains
燒賣(三粒),,Mains
避風塘雞翅,,Pasta / Noodles / Rice
咖哩街邊,,Pasta / Noodles / Rice
瑞士雞翼,,Desserts & Sweets
咖哩魚蛋,,Desserts & Sweets
廣州炒飯,,Desserts & Sweets
避風塘排骨,,Desserts & Sweets
咖哩牛丸串(兩串),,Desserts & Sweets
燉奶撈,,Desserts & Sweets
鹹魚雞粒炒飯,,Desserts & Sweets
XO醬炒蘿蔔糕,,Desserts & Sweets
蠔汁蒸鳳爪,,Desserts & Sweets
椰汁西米露,,Desserts & Sweets
忠孝東路炒飯(海鮮),,Desserts & Sweets
XO醬無敵海鮮炒蘿蔔糕,,Desserts & Sweets
波記蒸排骨,,Desserts & Sweets
楊枝甘露,,Desserts & Sweets
XO醬蝦仁炒飯(辣),,Desserts & Sweets
蝦仁炒蛋,,Desserts & Sweets
港式糯米雞(兩個),,Desserts & Sweets
龜苓膏,,Desserts & Sweets
滑蛋牛肉飯,,Desserts & Sweets
芥蘭炒牛/豬,,Desserts & Sweets
芝麻糊(熱),,Desserts & Sweets
滑蛋豬肉飯,,Desserts & Sweets
鹹魚雞粒豆腐煲(附飯),,Desserts & Sweets
紅豆薏仁湯(熱),,Desserts & Sweets
滑蛋叉燒飯,,Desserts & Sweets
沙嗲牛肉粉絲煲(附飯),,Desserts & Sweets
蕃茄蛋牛肉飯,,Sides & Accompaniments
鳳梨炒咕咾肉排,,Sides & Accompaniments
蕃茄蛋豬肉飯,,Sides & Accompaniments
八珍海鮮豆腐煲(附飯),,Sides & Accompaniments
沙嗲牛肉飯(辣),,Sides & Accompaniments
XO脆菇炒班球,,Sides & Accompaniments
蠔油芥蘭菜,,Sides & Accompaniments
麻辣魚蛋餐肉公仔麵(湯),,Sides & Accompaniments
沙嗲雞肉飯(辣),,Sides & Accompaniments
蠔油西生菜,,Sides & Accompaniments
金沙豆腐,,Sides & Accompaniments
麻辣雲吞牛肉公仔麵(湯),,Sides & Accompaniments
豉汁排骨飯,,Sides & Accompaniments
清炒高麗菜,,Sides & Accompaniments
魚香茄子煲(附飯),,Sides & Accompaniments
麻辣雜碎公仔麵(湯),,Sides & Accompaniments
豉汁牛肉飯,,Sides & Accompaniments
清炒芥蘭菜,,Sides & Accompaniments
咖哩雞腿煲(附飯),,Sides & Accompaniments
麻辣街邊雜碎,,Sides & Accompaniments
腐乳空心菜,,Sides & Accompaniments
素蛋炒飯,,Sides & Accompaniments
芥蘭炒臘味,,Sides & Accompaniments
酉鬼大三元 XPA,Big Three XPA,Alcohol & Cocktails
香料熱紅酒,Mulled Wine,Alcohol & Cocktails
卡拉雞腿蛋堡,,Breakfast & Brunch
奶油白醬麵,,Breakfast & Brunch
嫩煎里肌總匯,,Breakfast & Brunch
蕃茄義大利 麵,,Breakfast & Brunch
海陸套餐,,Breakfast & Brunch
招牌總匯,,Breakfast & Brunch
勁辣雞腿蛋堡,,Breakfast & Brunch
鐵板麵,,Breakfast & Brunch
四盎司牛肉總匯,,Breakfast & Brunch
四盎司牛肉蛋堡,,Breakfast & Brunch
蔥抓餅,,Breakfast & Brunch
四盎司牛肉蛋,,Breakfast & Brunch
起司雞排蛋堡,,Breakfast & Brunch
蘿蔔糕,,Breakfast & Brunch
檸檬雞柳蛋,,Breakfast & Brunch
起司豬排蛋堡,,Breakfast & Brunch
煎餃(7顆),,Breakfast & Brunch
燻雞蛋,,Breakfast & Brunch
檸檬雞柳蛋,,Breakfast & Brunch
雞塊(5塊),,Breakfast & Brunch
法式套餐,,Breakfast & Brunch
勁辣雞腿蛋,,Breakfast & Brunch
檸檬雞柳條,,Breakfast & Brunch
總匯蛋堡,,Breakfast & Brunch
里肌蛋,,Breakfast & Brunch
薯餅(2片),,Breakfast & Brunch
里肌蛋堡,,Breakfast & Brunch
薯條,,Breakfast & Brunch
香雞蛋,,Breakfast & Brunch
燻雞蛋堡,,Breakfast & Brunch
小肉豆,,Breakfast & Brunch
鮪魚蛋,,Breakfast & Brunch
鮪魚蛋堡,,Breakfast & Brunch
熱狗(4支),,Breakfast & Brunch
雙層豬肉堡起司套餐,,Breakfast & Brunch
豬肉蛋,,Breakfast & Brunch
香雞蛋堡,,Breakfast & Brunch
培根蛋,,Breakfast & Brunch
豬肉蛋堡,,Breakfast & Brunch
火腿蛋,,Breakfast & Brunch
肉鬆蛋,,Other
起司蛋,,Other
紅茶,,Other
檸檬雞柳帕瑪森,,Other
美式套餐,,Other
奶茶,,Other
培根火腿雙拼帕瑪森,,Other
德式香腸帕瑪森,,Breakfast & Brunch
豆漿,,Breakfast & Brunch
巧克力,,Breakfast & Brunch
柳橙汁,,Breakfast & Brunch
嫩煎里肌帕瑪森,,Breakfast & Brunch
奶酥,,Breakfast & Brunch
蘋果汁,,Breakfast & Brunch
鮪魚帕瑪森,,Breakfast & Brunch
鐵板麵套餐,,Breakfast & Brunch
花生,,Breakfast & Brunch
鮮奶茶,,Breakfast & Brunch
草莓,,Breakfast & Brunch
奶油,,Beverages (Non-Alcoholic)
檸檬雞柳蛋餅,,Beverages (Non-Alcoholic)
香蒜,,Beverages (Non-Alcoholic)
美式淡咖啡,,Beverages (Non-Alcoholic)
里肌蛋餅,,Beverages (Non-Alcoholic)
歡樂兒童套餐,,Beverages (Non-Alcoholic)
燻雞蛋餅,,Breakfast & Brunch
特調咖啡,,Breakfast & Brunch
拿鐵咖啡,,Breakfast & Brunch
香雞蛋餅,,Breakfast & Brunch
德式香腸捲餅,,Breakfast & Brunch
鮪魚蛋餅,,Breakfast & Brunch
勁辣雞腿捲餅,,Breakfast & Brunch
培根蛋餅,,Breakfast & Brunch
嫩煎里肌捲餅,,Breakfast & Brunch
美式奔牛堡套餐,,Breakfast & Brunch
火腿蛋餅,,Breakfast & Brunch
鮪魚捲餅,,Breakfast & Brunch
肉鬆蛋餅,,Breakfast & Brunch
香雞捲餅,,Breakfast & Brunch
熱狗蛋餅,,Breakfast & Brunch
檸檬雞柳捲餅,,Breakfast & Brunch
玉米蛋餅,,Breakfast & Brunch
起司蛋餅,,Breakfast & Brunch
蔬菜蛋餅,,Breakfast & Brunch
原味蛋餅,,Breakfast & Brunch
秘製海南雞飯,,Mains
土匪雞翼,,Mains
黯然銷魂飯,,Mains
臘味蘿蔔糕,,Mains
蔥油雞扒撈丁,,Mains
鮮蝦燒賣皇,,Mains
港式牛腩燴飯,,Mains
黃金流沙包,,Mains
臘味滑雞煲仔飯,,Mains
撒尿牛丸,,Mains
蔥油雞扒香茅飯,,Mains
港式珍珠丸,,Mains
豉汁蒸鳳爪,,Mains
臘味排骨煲仔飯,,Mains
豉汁蒸排骨,,Mains
北菇蒸滑雞,,Mains
蜜汁叉燒包,,Mains
麻辣口水雞飯,,Mains
香煎脆皮雞扒,,Mains
川味口水雞,,Mains
乾炒牛肉河粉,,Mains
乾炒叉燒河粉,,Other
清補涼蘿蔔排骨湯,,Other
招牌奶油豬,,Beverages (Non-Alcoholic)
凍檸茶,,Beverages (Non-Alcoholic)
澳門豬扒包 79,,Beverages (Non-Alcoholic)
絲襪奶茶,,Beverages (Non-Alcoholic)
奶油朱古力豬,,Beverages (Non-Alcoholic)
鴛鴦奶茶,,Beverages (Non-Alcoholic)
法蘭西多士,,Beverages (Non-Alcoholic)
咸檸七,,Beverages (Non-Alcoholic)
咸檸可樂,,Beverages (Non-Alcoholic)
總匯三明治,Club Sandwich,Other
印尼炒飯,Nasi Goreng,Other
牛肉起司漢堡,Beef Cheese Burger,Other
F0+¿,Wagyu Beef Cheek with Quinoa Rice,Other
和牛牛肉麵,Wagyu Beef Noodle,Other
精選水果盤,Fresh Fruit Platter,Desserts & Sweets
每日甜點,Daily Dessert,Desserts & Sweets
巧克力香脆餅乾,Chocolate Cookie,Desserts & Sweets
黃梅氣泡飲,Yellow Plum Juice,Other
青梅飲(熱),Greengage Juice,Other
熱情香芒現榨果汁,Mango Mix Juice,Beverages (Non-Alcoholic)
盛夏馬賽克,Summer Mosaic Pale Ale,Alcohol & Cocktails
白鷺紅茶小麥,Egret Black Tea Weizen,Alcohol & Cocktails
仙草凍,Grass Jelly,Desserts & Sweets
檸檬愛玉,Lemon Aiyu Jelly,Desserts & Sweets
町の牛丼,,Pasta / Noodles / Rice
炸海老烏龍麵,,Pasta / Noodles / Rice
日式油揚烏龍麵,,Pasta / Noodles / Rice
親子丼,,Pasta / Noodles / Rice
日式豬排丼,,Pasta / Noodles / Rice
胡麻烏龍冷麵,,Pasta / Noodles / Rice
天婦羅丼,,Pasta / Noodles / Rice
牛五花燒肉丼,,Snacks & Small Bites
薑汁燒肉丼,,Snacks & Small Bites
日式唐揚雞,,Snacks & Small Bites
咖哩豬排丼,,Snacks & Small Bites
赤麗唐揚雞,,Snacks & Small Bites
咖哩牛肉丼,,Snacks & Small Bites
起司唐揚雞,,Snacks & Small Bites
蒲燒豬肉丼,,Snacks & Small Bites
綜合時蔬天婦羅,,Snacks & Small Bites
蒲燒鯛魚丼,,Snacks & Small Bites
廣島炸牡蠣,,Snacks & Small Bites
赤麗豬肉丼,,Snacks & Small Bites
一番炸豬排,,Snacks & Small Bites
唐揚雞肉丼,,Snacks & Small Bites
炸蝦天婦羅,,Snacks & Small Bites
日式豬排定食,,Alcohol & Cocktails
麒麟一番搾生啤,,Alcohol & Cocktails
唐揚竹莢魚定食,,Alcohol & Cocktails
麒麟一番搾黑生啤,,Alcohol & Cocktails
薑汁豬里肌定食,,Alcohol & Cocktails
日式綠茶,,Alcohol & Cocktails
味噌豬排定食,,Alcohol & Cocktails
可樂,,Alcohol & Cocktails
天婦羅定食,,Alcohol & Cocktails
雪碧,,Alcohol & Cocktails
炸牡蠣定食,,Alcohol & Cocktails
牛絞肉,Beef Koobideh Kebab,Other
番紅花雞肉,Saffron Chicken Kebab,Other
Chicken Koobideh Kebab,雞絞肉,Other
優格雞肉,Yogurt Chicken Kebab,Other
中東釀菜(牛肉),Beef Dolma Stew,Other
燉小羊膝,Lamb Shank Stew,Other
香燉牛腱,Beef Tendon Stew,Other
鷹嘴豆泥,Hummus (220g),Mains
鷹嘴豆餅,Falafel (5 PCS),Mains
小黃瓜優格,Cucumber Yogurt,Mains
混合醃製物,Mix pickled,Mains
伊朗紅茶,Iranian Black Tea,Mains
西拉吉沙拉,Shirazi Salad,Mains
番紅花汁,Saffron Juice 300ml,Mains
原味優格,Yogurt,Mains
焦糖布丁,Pudding,Mains
蒜仁優格,Shallot Yogurt,Mains
可樂,Coke 250ml,Mains
手工冷凍水餃,,Other
小籠湯包,,Other
韭黃水餃,,Other
炒青菜,,Other
蔥燒雞肉飯,,Other
辣醬拌飯,,Other
牛肉燴飯,,Other
寧波燴飯,,Other
牛肉炒麵,,Other
什錦炒麵,,Other
辣醬拌麵,,Other
大滷麵,,Other
什錦湯麵,,Other
榨菜肉絲麵,,Other
排骨麵,,Other
雪菜肉絲麵,,Other
酸辣麵,,Other
酸辣湯餃,,Other
什錦湯,,Soups
榨菜肉絲湯,,Soups
酸辣湯,,Soups
蛋花湯,,Soups
拉仔麵(大碗),,Other
拉仔麵(小碗),,Other
拉仔麵(半碗),,Other
筒仔米糕(1碗),,Other
豆腐湯,,Soups
油豆腐湯,,Soups
綜合湯,,Soups
豬血湯,,Soups
豆腐瓜仔湯,,Soups
油豆腐瓜仔湯,,Soups
瓜仔湯,,Soups
粉腸湯,,Soups
滷油豆腐(1份),,Sides & Accompaniments
瘦肉,,Sides & Accompaniments
三層肉,,Sides & Accompaniments
肝腱肉,,Sides & Accompaniments
腳庫肉,,Sides & Accompaniments
菊花肉,,Sides & Accompaniments
粉腸,,Sides & Accompaniments
半筋半肉麵,,Other
牛湯麵,,Other
洛神花醋飲,,Other
日式燉馬鈴薯牛肉丼飯,,Other
自家蜜釀黃檸檬茶,,Other
泰式打拋豬飯,,Other
冰紅茶,,Other
綠豆薏仁湯,,Other
蔬菜玉米海帶肉燥麵,,Other
剁椒肉燥乾麵,,Other
榨菜肉絲湯麵,,Other
榨菜肉絲乾麵,,Other
肉燥湯麵,,Sides & Accompaniments
肉燥乾麵,,Sides & Accompaniments
紅油燃麵,,Sides & Accompaniments
蒜蓉醬油豆腐,,Sides & Accompaniments
醋拌川耳,,Sides & Accompaniments
涼拌干絲,,Other
麻辣鴨血臭豆腐單點,,Other
五香大豆干,,Other
麻辣鴨血臭豆腐套餐,,Other
黃金泡菜,,Other
柚香蘿蔔,,Other
白飯,,Other
溏心蛋,,Other
大陸A菜,,Sides & Accompaniments
半筋半肉牛湯,,Sides & Accompaniments
油蔥拌豆芽,,Sides & Accompaniments
榨菜肉絲湯,,Sides & Accompaniments
白飯,,Appetizers & Starters
水餃,,Appetizers & Starters
魯肉飯,,Appetizers & Starters
水餃,,Appetizers & Starters
蛋炒飯,,Appetizers & Starters
酸辣湯餃,,Appetizers & Starters
牛肉湯餃,,Appetizers & Starters
肉絲蛋炒飯,,Appetizers & Starters
紅油抄手,,Appetizers & Starters
白油抄手,,Pasta / Noodles / Rice
牛肉乾拌麵,,Pasta / Noodles / Rice
紅油抄手麵,,Pasta / Noodles / Rice
牛肉麵,,Pasta / Noodles / Rice
白油抄手麵,,Pasta / Noodles / Rice
牛肉細粉,,Pasta / Noodles / Rice
醡醬麵,,Pasta / Noodles / Rice
牛肉湯麵,,Pasta / Noodles / Rice
802.A乾麵,,Pasta / Noodles / Rice
牛肉湯細粉,,Pasta / Noodles / Rice
肉燥乾麵,,Pasta / Noodles / Rice
大魯麵,,Pasta / Noodles / Rice
豆瓣乾麵,,Pasta / Noodles / Rice
酸辣麵,,Pasta / Noodles / Rice
紅油拌麵,,Pasta / Noodles / Rice
骨仔肉麵,,Pasta / Noodles / Rice
骨仔肉細粉,,Pasta / Noodles / Rice
白油拌麵,,Pasta / Noodles / Rice
榨菜肉絲麵,,Pasta / Noodles / Rice
榨菜肉絲細粉,,Pasta / Noodles / Rice
餛飩麵,,Pasta / Noodles / Rice
餛飩細粉,,Soups
牛肉湯,,Soups
陽春麵,,Soups
骨仔肉湯,,Soups
陽春細粉,,Soups
肝連湯,,Soups
貢丸湯,,Other
餛飩湯,,Other
燙肝連,,Other
榨菜肉絲湯,,Other
湿骨仔肉,,Other
酸辣湯,,Other
涼拌豆腐,,Other
青菜蛋花湯,,Other
燙青菜,,Other
滷蛋,,Other
貢丸,,Other
小菜,,Other
鹽酥蝦,Crispy-fried shrimp with garlic and chili,Mains
腰果蝦仁,Stir-fried shrimp with cashew nuts,Mains
糖醋蝦仁,Stir-fried sweet and sour shrimp,Mains
蝦仁豆腐,Braised shrimp and bean curd,Mains
紅燒明蝦,Braised king prawn in tomato sauce,Mains
蠶絲大蝦,Golden fried king prawn wrapped with vermicelli,Mains
燙活蝦,Poached fresh shrimp with dip,Mains
香辣大蝦,Fried king prawn with chili,Mains
鳳梨蝦球,Stir-fried shrimp with pineapple,Mains
豆醬蝦仁,Stir-fried shrimp with bean paste,Mains
雪菜蝦仁,Stir-fried shrimp with preserved vegetables,Mains
鹽酥大蝦,Crispy-fried king prawn with salt,Mains
西瓜汁,,Desserts & Sweets
仙草甘茶,,Desserts & Sweets
綜合水果冰霸,,Desserts & Sweets
西瓜牛奶,,Desserts & Sweets
阿薩姆紅茶,,Desserts & Sweets
西瓜冰霸,,Desserts & Sweets
芒果奶酪寶,,Desserts & Sweets
木瓜牛奶,,Desserts & Sweets
茉香綠茶,,Desserts & Sweets
芒果冰霸,,Desserts & Sweets
芒果雪花寶,,Desserts & Sweets
香蕉牛奶,,Desserts & Sweets
蜜茶,,Desserts & Sweets
芒果抱刨,,Desserts & Sweets
芒果布丁雪花,,Desserts & Sweets
火龍果汁,,Desserts & Sweets
冬瓜茶,,Desserts & Sweets
宇治抹茶冰,,Desserts & Sweets
芒果雪花,,Desserts & Sweets
芒果汁,,Desserts & Sweets
蜂蜜紅/綠,,Desserts & Sweets
芋泥冰,,Desserts & Sweets
鳳梨蘋果汁,,Desserts & Sweets
百香紅/綠,,Desserts & Sweets
西瓜雪花寶,,Desserts & Sweets
紅豆芋頭牛奶冰,,Desserts & Sweets
鳳梨芒果汁,,Desserts & Sweets
梅子紅/綠,,Desserts & Sweets
綜合水果雪花寶,,Desserts & Sweets
紅豆花生牛奶冰,,Desserts & Sweets
芋頭牛奶,,Desserts & Sweets
鮮榨檸檬紅/綠,,Desserts & Sweets
好事花生,,Desserts & Sweets
黑糖牛奶冰,,Desserts & Sweets
火龍果牛奶,,Desserts & Sweets
百香果QQ,,Desserts & Sweets
巧克力娜娜,,Desserts & Sweets
四果冰,,Desserts & Sweets
芒果牛奶,,Desserts & Sweets
冬瓜檸檬,,Desserts & Sweets
情人果冰,,Desserts & Sweets
抹茶好朋友,,Desserts & Sweets
綜合果汁,,Desserts & Sweets
果醬刨冰,,Other
奇異果汁,,Other
OREO雪花,,Other
阿薩姆奶茶,,Other
古早味鳳梨冰,,Other
布丁雪花,,Other
波霸珍珠奶茶,,Other
椰果奶茶,,Desserts & Sweets
果醬雪花,,Desserts & Sweets
紅酸梅冰沙,,Desserts & Sweets
布丁奶茶,,Desserts & Sweets
手作芒果雪寶冰,,Desserts & Sweets
綜合雪花,,Desserts & Sweets
百香果冰沙,,Desserts & Sweets
冰淇淋,,Desserts & Sweets
巧克力布丁奶茶,,Desserts & Sweets
草莓冰沙,,Desserts & Sweets
仙草凍奶茶,,Desserts & Sweets
冰淇淋總匯,,Desserts & Sweets
綠豆冰沙,,Desserts & Sweets
莓好初夏,,Desserts & Sweets
情人果冰沙,,Beverages (Non-Alcoholic)
初夏好芒,,Desserts & Sweets
蜂蜜檸檬汁,,Desserts & Sweets
OREO冰沙,,Desserts & Sweets
傳統豆花,,Desserts & Sweets
初夏網紅,,Desserts & Sweets
芒果冰沙,,Desserts & Sweets
金桔檸檬,,Desserts & Sweets
檸檬豆花,,Desserts & Sweets
檸檬愛玉,,Desserts & Sweets
初夏黃綠紅,,Desserts & Sweets
黑糖仙草,,Desserts & Sweets
蚵 仔酥,,Mains
薑絲大腸,,Mains
豆鼓鮮蚵,,Mains
客家小炒,,Mains
鳳梨蝦球,,Mains
乾扁肥腸,,Mains
塔香炒蛤蜊,,Mains
橙汁排骨,,Mains
鼓汁蒸排骨,,Mains
XO醬松阪豬,,Mains
蒜苗炒鹽豬肉,,Other
